0.780249,0.7
0.780412,0.700045
0.780574,0.700091
0.780737,0.700136
0.780899,0.700181
0.781062,0.700227
0.781225,0.700272
0.781388,0.700317
0.781551,0.700363
0.781713,0.700408
0.781876,0.700454
0.78204,0.700499
0.782203,0.700544
0.782366,0.70059
0.782529,0.700635
0.782693,0.70068
0.782856,0.700726
0.78302,0.700771
0.783183,0.700816
0.783347,0.700862
0.78351,0.700907
0.783674,0.700952
0.783838,0.700998
0.784002,0.701043
0.784166,0.701088
0.78433,0.701134
0.784494,0.701179
0.784658,0.701224
0.784823,0.70127
0.784987,0.701315
0.785151,0.701361
0.785316,0.701406
0.78548,0.701451
0.785645,0.701497
0.78581,0.701542
0.785974,0.701587
0.786139,0.701633
0.786304,0.701678
0.786469,0.701723
0.786634,0.701769
0.786799,0.701814
0.786964,0.701859
0.78713,0.701905
0.787295,0.70195
0.78746,0.701995
0.787626,0.702041
0.787791,0.702086
0.787957,0.702132
0.788122,0.702177
0.788288,0.702222
0.788454,0.702268
0.78862,0.702313
0.788786,0.702358
0.788952,0.702404
0.789118,0.702449
0.789284,0.702494
0.78945,0.70254
0.789616,0.702585
0.789782,0.70263
0.789949,0.702676
0.790115,0.702721
0.790282,0.702766
0.790448,0.702812
0.790615,0.702857
0.790782,0.702902
0.790949,0.702948
0.791115,0.702993
0.791282,0.703039
0.791449,0.703084
0.791616,0.703129
0.791784,0.703175
0.791951,0.70322
0.792118,0.703265
0.792285,0.703311
0.792453,0.703356
0.79262,0.703401
0.792788,0.703447
0.792955,0.703492
0.793123,0.703537
0.793291,0.703583
0.793459,0.703628
0.793627,0.703673
0.793795,0.703719
0.793963,0.703764
0.794131,0.70381
0.794299,0.703855
0.794467,0.7039
0.794635,0.703946
0.794804,0.703991
0.794972,0.704036
0.795141,0.704082
0.795309,0.704127
0.795478,0.704172
0.795646,0.704218
0.795815,0.704263
0.795984,0.704308
0.796153,0.704354
0.796322,0.704399
0.796491,0.704444
0.79666,0.70449
0.796829,0.704535
0.796998,0.70458
0.797168,0.704626
0.797337,0.704671
0.797506,0.704717
0.797676,0.704762
0.797845,0.704807
0.798015,0.704853
0.798185,0.704898
0.798354,0.704943
0.798524,0.704989
0.798694,0.705034
0.798864,0.705079
0.799034,0.705125
0.799204,0.70517
0.799374,0.705215
0.799545,0.705261
0.799715,0.705306
0.799885,0.705351
0.800056,0.705397
0.800226,0.705442
0.800397,0.705488
0.800567,0.705533
0.800738,0.705578
0.800909,0.705624
0.80108,0.705669
0.80125,0.705714
0.801421,0.70576
0.801592,0.705805
0.801763,0.70585
0.801935,0.705896
0.802106,0.705941
0.802277,0.705986
0.802448,0.706032
0.80262,0.706077
0.802791,0.706122
0.802963,0.706168
0.803134,0.706213
0.803306,0.706259
0.803478,0.706304
0.80365,0.706349
0.803822,0.706395
0.803994,0.70644
0.804166,0.706485
0.804338,0.706531
0.80451,0.706576
0.804682,0.706621
0.804854,0.706667
0.805027,0.706712
0.805199,0.706757
0.805371,0.706803
0.805544,0.706848
0.805716,0.706893
0.805889,0.706939
0.806062,0.706984
0.806235,0.707029
0.806407,0.707075
0.80658,0.70712
0.806753,0.707166
0.806926,0.707211
0.8071,0.707256
0.807273,0.707302
0.807446,0.707347
0.807619,0.707392
0.807793,0.707438
0.807966,0.707483
0.80814,0.707528
0.808313,0.707574
0.808487,0.707619
0.80866,0.707664
0.808834,0.70771
0.809008,0.707755
0.809182,0.7078
0.809356,0.707846
0.80953,0.707891
0.809704,0.707937
0.809878,0.707982
0.810052,0.708027
0.810227,0.708073
0.810401,0.708118
0.810575,0.708163
0.81075,0.708209
0.810924,0.708254
0.811099,0.708299
0.811274,0.708345
0.811448,0.70839
0.811623,0.708435
0.811798,0.708481
0.811973,0.708526
0.812148,0.708571
0.812323,0.708617
0.812498,0.708662
0.812673,0.708707
0.812848,0.708753
0.813024,0.708798
0.813199,0.708844
0.813375,0.708889
0.81355,0.708934
0.813726,0.70898
0.813901,0.709025
0.814077,0.70907
0.814253,0.709116
0.814429,0.709161
0.814604,0.709206
0.81478,0.709252
0.814956,0.709297
0.815132,0.709342
0.815309,0.709388
0.815485,0.709433
0.815661,0.709478
0.815837,0.709524
0.816014,0.709569
0.81619,0.709615
0.816367,0.70966
0.816543,0.709705
0.81672,0.709751
0.816897,0.709796
0.817073,0.709841
0.81725,0.709887
0.817427,0.709932
0.817604,0.709977
0.817781,0.710023
0.817958,0.710068
0.818135,0.710113
0.818313,0.710159
0.81849,0.710204
0.818667,0.710249
0.818845,0.710295
0.819022,0.71034
0.819199,0.710385
0.819377,0.710431
0.819555,0.710476
0.819732,0.710522
0.81991,0.710567
0.820088,0.710612
0.820266,0.710658
0.820444,0.710703
0.820622,0.710748
0.8208,0.710794
0.820978,0.710839
0.821156,0.710884
0.821335,0.71093
0.821513,0.710975
0.821691,0.71102
0.82187,0.711066
0.822048,0.711111
0.822227,0.711156
0.822406,0.711202
0.822584,0.711247
0.822763,0.711293
0.822942,0.711338
0.823121,0.711383
0.8233,0.711429
0.823479,0.711474
0.823658,0.711519
0.823837,0.711565
0.824016,0.71161
0.824196,0.711655
0.824375,0.711701
0.824554,0.711746
0.824734,0.711791
0.824913,0.711837
0.825093,0.711882
0.825272,0.711927
0.825452,0.711973
0.825632,0.712018
0.825812,0.712063
0.825992,0.712109
0.826172,0.712154
0.826352,0.7122
0.826532,0.712245
0.826712,0.71229
0.826892,0.712336
0.827072,0.712381
0.827253,0.712426
0.827433,0.712472
0.827613,0.712517
0.827794,0.712562
0.827975,0.712608
0.828155,0.712653
0.828336,0.712698
0.828517,0.712744
0.828697,0.712789
0.828878,0.712834
0.829059,0.71288
0.82924,0.712925
0.829421,0.712971
0.829602,0.713016
0.829784,0.713061
0.829965,0.713107
0.830146,0.713152
0.830327,0.713197
0.830509,0.713243
0.83069,0.713288
0.830872,0.713333
0.831054,0.713379
0.831235,0.713424
0.831417,0.713469
0.831599,0.713515
0.831781,0.71356
0.831962,0.713605
0.832144,0.713651
0.832326,0.713696
0.832509,0.713741
0.832691,0.713787
0.832873,0.713832
0.833055,0.713878
0.833238,0.713923
0.83342,0.713968
0.833602,0.714014
0.833785,0.714059
0.833967,0.714104
0.83415,0.71415
0.834333,0.714195
0.834516,0.71424
0.834698,0.714286
0.834881,0.714331
