0,0
0.000315736,1
0.00157758,2
0.00441263,3
0.00944251,4
0.0172812,5
0.0285329,6
0.04379,7
0.0636308,8
0.0886179,9
0.119295,10
0.156188,11
0.199799,12
0.250606,13
0.309064,14
0.375601,15
0.450613,16
0.534469,17
0.627507,18
0.730031,19
0.84231,20
0.964581,21
1.09704,22
1.23986,23
1.39315,24
1.557,25
1.73147,26
1.91656,27
2.11224,28
2.31843,29
2.53504,30
2.76191,31
2.99884,32
3.24562,33
3.50197,34
3.76759,35
4.04214,36
4.32524,37
4.61648,38
4.9154,39
5.22154,40
5.53436,41
5.85334,42
6.17789,43
6.50742,44
6.8413,45
7.17888,46
7.5195,47
7.86245,48
8.20704,49
8.55253,50
8.89819,51
9.24326,52
9.587,53
9.92863,54
10.2674,55
10.6025,56
10.9332,57
11.2587,58
11.5783,59
11.8911,60
12.1965,61
12.4938,62
12.7821,63
13.0609,64
13.3295,65
13.5871,66
13.8332,67
14.0671,68
14.2884,69
14.4964,70
14.6907,71
14.8708,72
15.0362,73
15.1867,74
15.3218,75
15.4412,76
15.5447,77
15.6321,78
15.7032,79
15.758,80
15.7963,81
15.8181,82
15.8236,83
15.8127,84
15.7857,85
15.7428,86
15.6842,87
15.6102,88
15.5213,89
15.4178,90
15.3002,91
15.1691,92
15.0251,93
14.8688,94
14.701,95
14.5223,96
14.3335,97
14.1356,98
13.9294,99
13.7159,100
13.496,101
13.2708,102
13.0414,103
12.8089,104
12.5743,105
12.339,106
12.1041,107
11.8709,108
11.6405,109
11.4144,110
11.1939,111
10.9802,112
10.7748,113
10.579,114
10.3941,115
10.2215,116
10.0627,117
9.919,118
9.79177,119
9.68239,120
9.59223,121
9.52263,122
9.47492,123
9.45042,124
9.45042,125
9.47618,126
9.52893,127
9.60988,128
9.72018,129
9.86097,130
10.0333,131
10.2383,132
10.4769,133
10.75,134
11.0586,135
11.4035,136
11.7854,137
12.205,138
12.6631,139
13.1602,140
13.6969,141
14.2736,142
14.8906,143
15.5484,144
16.2471,145
16.9869,146
17.7679,147
18.5902,148
19.4536,149
20.3581,150
21.3035,151
22.2894,152
23.3155,153
24.3813,154
25.4864,155
26.6301,156
27.8118,157
29.0307,158
30.286,159
31.5769,160
32.9023,161
34.2613,162
35.6527,163
37.0754,164
38.5282,165
40.0098,166
41.5188,167
43.0538,168
44.6134,169
46.1961,170
47.8003,171
49.4244,172
51.0668,173
52.7258,174
54.3998,175
56.0868,176
57.7853,177
59.4934,178
61.2092,179
62.9309,180
64.6568,181
66.3848,182
68.1133,183
69.8402,184
71.5638,185
73.2822,186
74.9935,187
76.6959,188
78.3877,189
80.0669,190
81.732,191
83.381,192
85.0123,193
86.6243,194
88.2153,195
89.7838,196
91.3282,197
92.8471,198
94.339,199
95.8025,200
97.2364,201
98.6394,202
100.01,203
101.348,204
102.652,205
103.92,206
105.152,207
106.348,208
107.506,209
108.625,210
109.706,211
110.748,212
111.75,213
112.712,214
113.633,215
114.515,216
115.356,217
116.157,218
116.917,219
117.638,220
118.319,221
118.961,222
119.563,223
120.128,224
120.655,225
121.146,226
121.6,227
122.019,228
122.404,229
122.756,230
123.076,231
123.365,232
123.625,233
123.856,234
124.06,235
124.239,236
124.395,237
124.528,238
124.64,239
124.733,240
124.808,241
124.868,242
124.914,243
124.948,244
124.972,245
124.987,246
124.995,247
124.999,248
125,249
125,250
125.001,251
125.005,252
125.013,253
125.028,254
125.052,255
125.086,256
125.132,257
125.192,258
125.267,259
125.36,260
125.473,261
125.605,262
125.761,263
125.94,264
126.144,265
126.376,266
126.635,267
126.924,268
127.244,269
127.596,270
127.981,271
128.4,272
128.854,273
129.345,274
129.872,275
130.437,276
131.04,277
131.681,278
132.362,279
133.083,280
133.843,281
134.644,282
135.485,283
136.367,284
137.288,285
138.25,286
139.252,287
140.294,288
141.375,289
142.495,290
143.652,291
144.848,292
146.08,293
147.349,294
148.652,295
149.99,296
151.361,297
152.764,298
154.198,299
155.661,300
157.153,301
158.672,302
160.216,303
161.785,304
163.376,305
164.988,306
166.619,307
168.268,308
169.933,309
171.613,310
173.304,311
175.007,312
176.718,313
178.437,314
180.16,315
181.887,316
183.615,317
185.344,318
187.069,319
188.791,320
190.507,321
192.215,322
193.913,323
195.601,324
197.274,325
198.933,326
200.576,327
202.2,328
203.804,329
205.387,330
206.946,331
208.481,332
209.99,333
211.472,334
212.925,335
214.347,336
215.739,337
217.098,338
218.423,339
219.714,340
220.969,341
222.188,342
223.37,343
224.514,344
225.619,345
226.684,346
227.711,347
228.696,348
229.642,349
230.546,350
231.41,351
232.232,352
233.013,353
233.753,354
234.451,355
235.109,356
235.726,357
236.303,358
236.839,359
237.336,360
237.794,361
238.214,362
238.596,363
238.941,364
239.249,365
239.522,366
239.761,367
239.966,368
240.138,369
240.279,370
240.389,371
240.47,372
240.523,373
240.549,374
240.549,375
240.524,376
240.476,377
240.407,378
240.317,379
240.207,380
240.08,381
239.936,382
239.777,383
239.605,384
239.42,385
239.224,386
239.019,387
238.805,388
238.584,389
238.358,390
238.128,391
237.895,392
237.66,393
237.425,394
237.19,395
236.957,396
236.728,397
236.503,398
236.283,399
236.069,400
235.863,401
235.665,402
235.477,403
235.298,404
235.13,405
234.974,406
234.83,407
234.699,408
234.581,409
234.478,410
234.389,411
234.315,412
234.256,413
234.213,414
234.186,415
234.176,416
234.181,417
234.203,418
234.241,419
234.296,420
234.367,421
234.455,422
234.558,423
234.678,424
234.813,425
234.963,426
235.129,427
235.309,428
235.503,429
235.711,430
235.932,431
236.166,432
236.412,433
236.67,434
236.939,435
237.217,436
237.506,437
237.803,438
238.109,439
238.421,440
238.741,441
239.066,442
239.397,443
239.732,444
240.071,445
240.413,446
240.756,447
241.101,448
241.447,449
241.793,450
242.137,451
242.48,452
242.821,453
243.158,454
243.492,455
243.822,456
244.146,457
244.465,458
244.778,459
245.084,460
245.383,461
245.674,462
245.957,463
246.232,464
246.498,465
246.754,466
247.001,467
247.238,468
247.464,469
247.681,470
247.887,471
248.083,472
248.268,473
248.442,474
248.606,475
248.759,476
248.902,477
249.035,478
249.157,479
249.269,480
249.372,481
249.465,482
249.549,483
249.624,484
249.69,485
249.749,486
249.799,487
249.843,488
249.88,489
249.91,490
249.935,491
249.955,492
249.971,493
249.982,494
249.99,495
249.995,496
249.997,497
249.999,498
249.999,499
1.25146e-09,500
0.000317,501
0.00158138,502
0.00442022,503
0.00945514,504
0.0173001,505
0.0285594,506
0.0438253,507
0.0636762,508
0.0886743,509
0.119364,510
0.15627,511
0.199895,512
0.250718,513
0.309193,514
0.375746,515
0.450777,516
0.534653,517
0.62771,518
0.730254,519
0.842555,520
0.964847,521
1.09733,522
1.24017,523
1.39348,524
1.55736,525
1.73185,526
1.91696,527
2.11266,528
2.31889,529
2.53551,530
2.7624,531
2.99936,532
3.24616,533
3.50253,534
3.76817,535
4.04274,536
4.32586,537
4.61712,538
4.91606,539
5.22221,540
5.53505,541
5.85404,542
6.1786,543
6.50814,544
6.84203,545
7.17962,546
7.52024,547
7.8632,548
8.20779,549
8.55329,550
