0.675378,0
0.674462,4.53515e-05
0.673546,9.07029e-05
0.672631,0.000136054
0.671715,0.000181406
0.6708,0.000226757
0.669884,0.000272109
0.668969,0.00031746
0.668054,0.000362812
0.667139,0.000408163
0.666224,0.000453515
0.665309,0.000498866
0.664395,0.000544218
0.66348,0.000589569
0.662566,0.000634921
0.661652,0.000680272
0.660738,0.000725624
0.659824,0.000770975
0.65891,0.000816327
0.657997,0.000861678
0.657083,0.000907029
0.65617,0.000952381
0.655257,0.000997732
0.654344,0.00104308
0.653432,0.00108844
0.652519,0.00113379
0.651607,0.00117914
0.650695,0.00122449
0.649783,0.00126984
0.648872,0.00131519
0.64796,0.00136054
0.647049,0.0014059
0.646138,0.00145125
0.645227,0.0014966
0.644317,0.00154195
0.643407,0.0015873
0.642497,0.00163265
0.641587,0.001678
0.640677,0.00172336
0.639768,0.00176871
0.638859,0.00181406
0.63795,0.00185941
0.637042,0.00190476
0.636134,0.00195011
0.635226,0.00199546
0.634318,0.00204082
0.633411,0.00208617
0.632503,0.00213152
0.631597,0.00217687
0.63069,0.00222222
0.629784,0.00226757
0.628878,0.00231293
0.627972,0.00235828
0.627067,0.00240363
0.626162,0.00244898
0.625257,0.00249433
0.624353,0.00253968
0.623449,0.00258503
0.622545,0.00263039
0.621642,0.00267574
0.620739,0.00272109
0.619836,0.00276644
0.618934,0.00281179
0.618031,0.00285714
0.61713,0.00290249
0.616228,0.00294785
0.615327,0.0029932
0.614427,0.00303855
0.613527,0.0030839
0.612627,0.00312925
0.611727,0.0031746
0.610828,0.00321995
0.609929,0.00326531
0.609031,0.00331066
0.608133,0.00335601
0.607235,0.00340136
0.606338,0.00344671
0.605441,0.00349206
0.604545,0.00353741
0.603649,0.00358277
0.602753,0.00362812
0.601858,0.00367347
0.600963,0.00371882
0.600069,0.00376417
0.599175,0.00380952
0.598282,0.00385488
0.597389,0.00390023
0.596496,0.00394558
0.595604,0.00399093
0.594712,0.00403628
0.593821,0.00408163
0.59293,0.00412698
0.592039,0.00417234
0.591149,0.00421769
0.59026,0.00426304
0.589371,0.00430839
0.588482,0.00435374
0.587594,0.00439909
0.586707,0.00444444
0.585819,0.0044898
0.584933,0.00453515
0.584046,0.0045805
0.583161,0.00462585
0.582275,0.0046712
0.581391,0.00471655
0.580506,0.0047619
0.579623,0.00480726
0.578739,0.00485261
0.577856,0.00489796
0.576974,0.00494331
0.576092,0.00498866
0.575211,0.00503401
0.57433,0.00507937
0.57345,0.00512472
0.57257,0.00517007
0.571691,0.00521542
0.570813,0.00526077
0.569934,0.00530612
0.569057,0.00535147
0.56818,0.00539683
0.567303,0.00544218
0.566427,0.00548753
0.565552,0.00553288
0.564677,0.00557823
0.563803,0.00562358
0.562929,0.00566893
0.562056,0.00571429
0.561183,0.00575964
0.560311,0.00580499
0.559439,0.00585034
0.558568,0.00589569
0.557698,0.00594104
0.556828,0.00598639
0.555959,0.00603175
0.55509,0.0060771
0.554222,0.00612245
0.553354,0.0061678
0.552487,0.00621315
0.551621,0.0062585
0.550755,0.00630385
0.54989,0.00634921
0.549026,0.00639456
0.548162,0.00643991
0.547298,0.00648526
0.546435,0.00653061
0.545573,0.00657596
0.544712,0.00662132
0.543851,0.00666667
0.542991,0.00671202
0.542131,0.00675737
0.541272,0.00680272
0.540413,0.00684807
0.539555,0.00689342
0.538698,0.00693878
0.537842,0.00698413
0.536986,0.00702948
0.53613,0.00707483
0.535276,0.00712018
0.534422,0.00716553
0.533568,0.00721088
0.532716,0.00725624
0.531864,0.00730159
0.531012,0.00734694
0.530161,0.00739229
0.529311,0.00743764
0.528462,0.00748299
0.527613,0.00752834
0.526765,0.0075737
0.525918,0.00761905
0.525071,0.0076644
0.524225,0.00770975
0.523379,0.0077551
0.522534,0.00780045
0.52169,0.0078458
0.520847,0.00789116
0.520004,0.00793651
0.519162,0.00798186
0.518321,0.00802721
0.51748,0.00807256
0.51664,0.00811791
0.515801,0.00816327
0.514962,0.00820862
0.514124,0.00825397
0.513287,0.00829932
0.51245,0.00834467
0.511615,0.00839002
0.510779,0.00843537
0.509945,0.00848073
0.509111,0.00852608
0.508278,0.00857143
0.507446,0.00861678
0.506615,0.00866213
0.505784,0.00870748
0.504954,0.00875283
0.504124,0.00879819
0.503296,0.00884354
0.502468,0.00888889
0.501641,0.00893424
0.500814,0.00897959
0.499988,0.00902494
0.499163,0.00907029
0.498339,0.00911565
0.497515,0.009161
0.496693,0.00920635
0.495871,0.0092517
0.495049,0.00929705
0.494229,0.0093424
0.493409,0.00938776
0.49259,0.00943311
0.491772,0.00947846
0.490954,0.00952381
0.490137,0.00956916
